species_id;species;video_name;frame;bounding_boxes
7;Eurasian Coot;103-eurasian_coot;160;[(311.0, 610.0, 767.0, 790.0, 1, 0)]
7;Eurasian Coot;103-eurasian_coot;170;[(240.0, 607.0, 693.0, 793.0, 1, 0)]
7;Eurasian Coot;103-eurasian_coot;180;[(244.0, 611.0, 691.0, 789.0, 1, 0)]
7;Eurasian Coot;103-eurasian_coot;190;[(290.4, 601.0, 719.4, 783.0, 1, 0)]
7;Eurasian Coot;103-eurasian_coot;200;[(315.0, 601.0, 744.0, 783.0, 1, 0)]
7;Eurasian Coot;103-eurasian_coot;210;[(338.0, 603.0, 750.0, 785.0, 1, 0)]
7;Eurasian Coot;103-eurasian_coot;220;[(378.0, 606.0, 778.0, 789.0, 1, 0)]
7;Eurasian Coot;103-eurasian_coot;230;[(382.0, 624.0, 777.0, 802.0, 1, 0)]
7;Eurasian Coot;103-eurasian_coot;240;[(384.0, 633.0, 780.0, 825.0, 1, 0)]
7;Eurasian Coot;103-eurasian_coot;250;[(395.0, 639.0, 805.0, 825.0, 1, 0)]
7;Eurasian Coot;103-eurasian_coot;260;[(396.73, 615.98, 871.73, 830.8, 1, 0)]
7;Eurasian Coot;103-eurasian_coot;270;[(429.1, 593.96, 904.1, 778.96, 1, 0)]
7;Eurasian Coot;103-eurasian_coot;280;[(456.1, 546.47, 978.1, 728.47, 1, 0)]
7;Eurasian Coot;103-eurasian_coot;290;[(496.0, 498.0, 1046.0, 700.0, 1, 0)]
7;Eurasian Coot;103-eurasian_coot;300;[(493.0, 458.0, 1128.0, 677.0, 2, 0)]
7;Eurasian Coot;103-eurasian_coot;310;[(507.0, 482.0, 1153.0, 675.0, 2, 0)]
7;Eurasian Coot;103-eurasian_coot;320;[(495.0, 503.0, 1145.0, 674.0, 2, 0)]
7;Eurasian Coot;103-eurasian_coot;330;[(410.0, 555.0, 1093.0, 702.0, 2, 0)]
7;Eurasian Coot;103-eurasian_coot;340;[(446.0, 564.0, 1144.0, 705.0, 2, 0)]
7;Eurasian Coot;103-eurasian_coot;350;[(450.0, 533.0, 1165.0, 672.0, 2, 0)]
7;Eurasian Coot;103-eurasian_coot;360;[(347.0, 511.0, 1057.0, 652.0, 2, 0)]
7;Eurasian Coot;103-eurasian_coot;370;[(384.0, 481.0, 1087.0, 634.0, 2, 0)]
7;Eurasian Coot;103-eurasian_coot;380;[(471.0, 465.0, 1174.0, 632.0, 2, 0)]
7;Eurasian Coot;103-eurasian_coot;390;[(570.0, 482.0, 1264.0, 641.0, 2, 0)]
7;Eurasian Coot;103-eurasian_coot;400;[(618.0, 499.0, 1299.0, 664.0, 2, 0)]
7;Eurasian Coot;103-eurasian_coot;410;[(704.0, 477.0, 1385.0, 658.0, 2, 0)]
7;Eurasian Coot;103-eurasian_coot;420;[(661.0, 493.0, 1371.0, 664.0, 2, 0)]
7;Eurasian Coot;103-eurasian_coot;430;[(604.0, 480.0, 1299.0, 661.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;0;[(1025.0, 563.0, 1503.0, 751.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;10;[(1012.0, 586.0, 1531.0, 768.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;20;[(1016.0, 548.0, 1549.0, 748.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;30;[(1009.0, 549.0, 1553.0, 739.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;40;[(1000.0, 548.0, 1562.0, 746.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;50;[(966.0, 584.0, 1574.0, 744.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;60;[(968.0, 579.0, 1564.0, 747.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;70;[(958.0, 548.0, 1558.0, 727.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;80;[(952.0, 514.0, 1538.0, 713.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;90;[(967.0, 504.0, 1536.0, 702.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;100;[(951.0, 544.0, 1539.0, 708.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;110;[(979.0, 543.0, 1540.0, 730.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;120;[(967.0, 549.0, 1526.0, 751.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;130;[(962.0, 530.0, 1516.0, 730.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;140;[(955.0, 502.0, 1519.0, 695.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;150;[(967.0, 506.0, 1523.0, 673.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;160;[(940.0, 499.0, 1533.0, 667.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;170;[(990.0, 469.0, 1534.0, 658.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;180;[(1001.0, 481.0, 1549.0, 681.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;190;[(1007.0, 488.0, 1552.0, 692.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;200;[(1056.0, 533.0, 1574.0, 698.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;210;[(1038.0, 537.0, 1572.0, 704.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;220;[(1004.0, 491.0, 1555.0, 703.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;230;[(1002.0, 497.0, 1552.0, 700.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;240;[(987.0, 493.0, 1555.0, 692.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;250;[(986.0, 487.0, 1534.0, 678.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;260;[(997.0, 494.0, 1525.0, 677.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;270;[(991.0, 488.0, 1507.0, 675.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;280;[(993.0, 493.0, 1501.0, 664.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;290;[(1001.0, 482.0, 1499.0, 670.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;300;[(999.0, 477.0, 1489.0, 672.0, 0, 0)]
7;Eurasian Coot;104-eurasian_coot;310;[(981.0, 517.0, 1480.0, 679.0, 6, 0)]
7;Eurasian Coot;104-eurasian_coot;320;[(933.0, 529.0, 1495.0, 688.0, 6, 0)]
7;Eurasian Coot;104-eurasian_coot;330;[(977.0, 532.0, 1503.0, 689.0, 6, 0)]
7;Eurasian Coot;104-eurasian_coot;340;[(1029.0, 491.0, 1526.0, 674.0, 6, 0)]
7;Eurasian Coot;104-eurasian_coot;350;[(1042.0, 478.0, 1542.0, 661.0, 6, 0)]
7;Eurasian Coot;104-eurasian_coot;360;[(1027.0, 497.0, 1550.0, 654.0, 6, 0)]
7;Eurasian Coot;104-eurasian_coot;370;[(1054.0, 475.0, 1546.0, 657.0, 6, 0)]
7;Eurasian Coot;104-eurasian_coot;380;[(1041.0, 484.0, 1545.0, 665.0, 6, 0)]
7;Eurasian Coot;104-eurasian_coot;390;[(1044.0, 490.0, 1527.0, 678.0, 6, 0)]
7;Eurasian Coot;104-eurasian_coot;400;[(1000.0, 508.0, 1507.0, 672.0, 6, 0)]
7;Eurasian Coot;104-eurasian_coot;410;[(1003.0, 494.0, 1505.0, 669.0, 6, 0)]
7;Eurasian Coot;104-eurasian_coot;420;[(997.0, 498.0, 1507.0, 677.0, 6, 0)]
7;Eurasian Coot;104-eurasian_coot;430;[(947.0, 500.0, 1504.0, 681.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;440;[(897.0, 496.0, 1498.0, 686.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;450;[(865.0, 498.0, 1450.0, 678.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;460;[(751.0, 499.0, 1401.0, 671.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;470;[(723.0, 464.0, 1378.0, 647.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;480;[(743.0, 453.0, 1337.0, 635.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;490;[(691.0, 468.0, 1283.0, 650.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;500;[(643.0, 487.0, 1281.0, 665.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;510;[(642.0, 496.0, 1280.0, 678.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;520;[(544.0, 497.0, 1216.0, 660.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;530;[(522.0, 460.0, 1158.0, 623.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;540;[(584.0, 407.0, 1199.0, 567.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;550;[(653.0, 392.0, 1204.0, 561.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;560;[(537.0, 425.0, 1149.0, 582.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;570;[(495.0, 458.0, 1110.0, 616.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;580;[(539.0, 474.0, 1139.0, 627.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;590;[(590.0, 454.0, 1204.0, 596.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;600;[(557.0, 450.0, 1180.0, 590.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;610;[(489.0, 465.0, 1132.0, 601.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;620;[(640.0, 431.0, 1230.0, 576.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;630;[(677.0, 415.0, 1289.0, 560.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;640;[(717.0, 401.0, 1298.0, 554.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;650;[(587.0, 415.0, 1242.0, 558.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;660;[(566.0, 403.0, 1168.0, 560.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;670;[(537.0, 423.0, 1156.0, 572.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;680;[(584.0, 424.0, 1141.0, 579.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;690;[(575.0, 436.0, 1185.0, 580.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;700;[(637.0, 439.0, 1200.0, 591.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;710;[(701.0, 430.0, 1243.0, 612.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;720;[(646.0, 359.0, 1095.0, 601.0, 2, 0)]
7;Eurasian Coot;104-eurasian_coot;730;[(601.0, 440.0, 818.0, 589.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;0;[(104.0, 155.0, 980.0, 446.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;10;[(1.0, 167.0, 871.0, 417.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;20;[(1.0, 156.0, 860.0, 427.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;30;[(58.0, 231.0, 930.0, 498.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;40;[(143.0, 283.0, 1021.0, 546.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;50;[(141.0, 262.0, 1022.0, 527.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;60;[(79.0, 263.0, 948.0, 533.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;70;[(46.0, 236.0, 915.0, 514.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;80;[(98.0, 208.0, 1027.0, 505.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;90;[(174.0, 194.0, 1130.0, 507.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;100;[(244.0, 208.0, 1206.0, 508.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;110;[(308.0, 218.0, 1265.0, 508.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;120;[(371.0, 235.0, 1313.0, 507.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;130;[(425.0, 221.0, 1390.0, 509.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;140;[(358.0, 306.0, 1358.0, 585.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;150;[(337.0, 374.0, 1325.0, 651.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;160;[(393.0, 369.0, 1370.0, 651.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;170;[(369.0, 388.0, 1373.0, 677.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;180;[(2.0, 435.0, 732.0, 732.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;190;[(2.0, 475.0, 845.0, 786.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;200;[(6.0, 652.0, 784.0, 853.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;210;[(4.0, 637.0, 624.0, 850.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;220;[(1.0, 547.0, 509.0, 754.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;230;[(2.0, 372.0, 478.0, 674.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;240;[(3.0, 339.0, 589.0, 661.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;250;[(2.0, 369.0, 634.0, 676.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;260;[(3.0, 383.0, 767.0, 679.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;270;[(4.0, 384.0, 821.0, 685.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;280;[(2.0, 396.0, 904.0, 693.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;290;[(2.0, 394.0, 903.0, 686.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;300;[(2.0, 382.0, 863.0, 657.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;310;[(14.0, 378.0, 850.0, 649.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;320;[(79.0, 367.0, 854.0, 627.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;330;[(136.0, 375.0, 863.0, 635.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;340;[(199.0, 379.0, 866.0, 632.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;350;[(266.0, 385.0, 898.0, 639.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;360;[(347.0, 386.0, 928.0, 636.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;370;[(435.0, 389.0, 958.0, 644.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;380;[(523.0, 368.0, 1004.0, 614.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;390;[(594.0, 351.0, 1080.0, 595.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;400;[(673.0, 352.0, 1134.0, 593.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;410;[(736.0, 367.0, 1201.0, 617.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;420;[(789.0, 373.0, 1238.0, 624.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;430;[(835.0, 369.0, 1281.0, 622.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;440;[(870.0, 350.0, 1310.0, 600.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;450;[(900.0, 343.0, 1341.0, 589.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;460;[(934.0, 337.0, 1382.0, 589.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;470;[(864.0, 303.0, 1515.0, 575.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;480;[(766.0, 287.0, 1588.0, 544.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;490;[(647.0, 243.0, 1534.0, 503.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;500;[(567.0, 255.0, 1487.0, 512.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;510;[(316.0, 553.0, 1242.0, 820.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;520;[(284.0, 577.0, 1093.0, 858.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;530;[(411.0, 450.0, 1087.0, 733.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;540;[(550.0, 363.0, 1110.0, 654.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;550;[(659.0, 369.0, 1255.0, 652.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;560;[(752.0, 381.0, 1288.0, 671.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;570;[(830.0, 391.0, 1258.0, 680.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;580;[(895.0, 371.0, 1315.0, 668.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;590;[(942.0, 366.0, 1359.0, 663.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;600;[(995.0, 346.0, 1410.0, 636.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;610;[(1023.0, 365.0, 1428.0, 662.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;620;[(1051.0, 391.0, 1462.0, 680.5, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;630;[(1074.0, 376.0, 1475.0, 652.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;640;[(1094.0, 366.0, 1495.0, 649.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;650;[(1103.0, 351.0, 1503.0, 631.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;660;[(755.0, 356.0, 1218.0, 641.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;670;[(787.0, 401.0, 1226.0, 688.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;680;[(547.0, 413.0, 995.0, 693.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;690;[(583.0, 410.0, 1036.0, 676.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;700;[(566.0, 377.0, 969.0, 657.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;710;[(409.0, 348.0, 814.0, 645.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;720;[(275.65, 325.37, 682.65, 616.37, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;730;[(203.0, 317.0, 591.0, 597.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;740;[(179.0, 298.0, 564.0, 600.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;750;[(238.0, 306.0, 618.0, 598.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;760;[(286.28, 316.09, 687.98, 637.99, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;770;[(356.0, 324.0, 732.0, 628.0, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;780;[(403.43, 205.88, 763.43, 643.6, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;790;[(439.85, 133.04, 799.85, 579.54, 2, 0)]
7;Eurasian Coot;105-eurasian_coot;800;[(611.9, 474.8, 721.3, 538.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;0;[(1049.0, 414.0, 1490.0, 564.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;10;[(1040.0, 409.0, 1438.0, 538.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;20;[(977.0, 407.0, 1349.0, 549.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;30;[(927.0, 418.0, 1313.0, 548.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;40;[(881.0, 441.0, 1289.0, 567.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;50;[(875.0, 462.0, 1255.0, 593.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;60;[(809.0, 501.0, 1201.0, 646.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;70;[(773.0, 556.0, 1163.0, 688.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;80;[(815.0, 578.0, 1186.0, 714.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;90;[(879.0, 591.0, 1256.0, 722.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;100;[(858.0, 586.0, 1235.0, 717.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;110;[(802.0, 538.0, 1196.0, 674.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;120;[(755.0, 511.0, 1152.0, 640.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;130;[(705.0, 486.0, 1110.0, 648.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;140;[(650.3, 484.5, 1054.0, 624.1, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;150;[(649.6, 476.2, 983.0, 612.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;160;[(601.28, 485.54, 898.28, 622.54, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;170;[(546.0, 471.0, 812.0, 616.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;180;[(574.0, 510.0, 829.0, 659.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;190;[(597.48, 518.16, 818.38, 677.26, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;200;[(545.04, 515.24, 765.94, 674.34, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;210;[(542.12, 528.35, 763.02, 687.45, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;220;[(584.37, 534.18, 805.27, 693.28, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;230;[(521.0, 560.0, 769.0, 708.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;240;[(555.0, 617.0, 870.0, 761.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;250;[(643.1, 683.2, 983.0, 842.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;260;[(719.0, 752.0, 1055.0, 899.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;270;[(754.0, 792.0, 1070.0, 936.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;280;[(746.0, 801.0, 1058.0, 944.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;290;[(694.0, 762.5, 1029.0, 911.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;300;[(610.2, 725.3, 981.0, 866.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;310;[(544.0, 709.0, 905.0, 848.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;320;[(483.7, 685.6, 844.0, 837.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;330;[(464.6, 678.6, 808.0, 824.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;340;[(458.5, 669.5, 776.0, 818.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;350;[(437.0, 673.0, 786.0, 805.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;360;[(378.0, 662.0, 752.0, 805.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;370;[(323.6, 660.2, 686.0, 801.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;380;[(272.0, 659.5, 623.0, 796.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;390;[(230.4, 651.7, 594.0, 791.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;400;[(298.0, 655.0, 668.0, 795.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;410;[(500.0, 659.0, 889.0, 798.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;420;[(507.0, 663.0, 931.0, 792.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;430;[(611.0, 662.0, 1025.0, 797.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;440;[(697.0, 665.0, 1135.0, 800.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;450;[(786.0, 665.0, 1189.0, 796.0, 2, 0)]
7;Eurasian Coot;106-eurasian_coot;460;[(830.0, 664.0, 1219.0, 798.0, 2, 0)]
7;Eurasian Coot;110-eurasian_coot;0;[(428.0, 1.0, 830.0, 559.0, 1, 0)]
7;Eurasian Coot;110-eurasian_coot;10;[(388.0, 2.0, 831.0, 572.3, 1, 0)]
7;Eurasian Coot;110-eurasian_coot;20;[(361.0, 0.0, 843.0, 611.0, 1, 0)]
7;Eurasian Coot;110-eurasian_coot;30;[(327.1, 1.0, 827.0, 576.5, 1, 0)]
7;Eurasian Coot;110-eurasian_coot;40;[(337.0, 0.0, 824.0, 596.9, 1, 0)]
7;Eurasian Coot;110-eurasian_coot;50;[(348.0, 2.0, 824.0, 574.0, 1, 0)]
7;Eurasian Coot;110-eurasian_coot;60;[(319.0, 0.0, 795.0, 627.3, 1, 0)]
7;Eurasian Coot;110-eurasian_coot;70;[(306.0, 320.0, 788.0, 982.7, 1, 0)]
7;Eurasian Coot;110-eurasian_coot;80;[(431.0, 486.0, 858.0, 1044.0, 1, 0)]
7;Eurasian Coot;110-eurasian_coot;90;[(457.0, 570.0, 831.0, 1066.0, 1, 0)]
7;Eurasian Coot;110-eurasian_coot;100;[(429.0, 578.0, 789.0, 1028.0, 1, 0)]
7;Eurasian Coot;110-eurasian_coot;110;[(418.0, 534.0, 782.0, 1012.6, 1, 0)]
7;Eurasian Coot;110-eurasian_coot;120;[(429.0, 503.0, 783.0, 973.5, 1, 0)]
7;Eurasian Coot;110-eurasian_coot;130;[(413.0, 469.0, 798.0, 929.3, 1, 0)]
7;Eurasian Coot;110-eurasian_coot;140;[(479.0, 432.0, 827.0, 902.9, 1, 0)]
7;Eurasian Coot;110-eurasian_coot;150;[(470.0, 454.0, 856.0, 934.3, 1, 0)]
7;Eurasian Coot;110-eurasian_coot;160;[(524.0, 454.0, 900.0, 928.8, 1, 0)]
7;Eurasian Coot;110-eurasian_coot;170;[(685.0, 335.0, 1025.0, 863.5, 1, 0)]
7;Eurasian Coot;110-eurasian_coot;180;[(788.0, 258.0, 1104.0, 793.5, 1, 0)]
7;Eurasian Coot;110-eurasian_coot;190;[(852.0, 280.0, 1132.0, 746.0, 1, 0)]
7;Eurasian Coot;110-eurasian_coot;200;[(879.0, 275.0, 1106.0, 684.0, 1, 0)]
7;Eurasian Coot;110-eurasian_coot;210;[(840.0, 224.0, 1066.0, 650.0, 1, 0)]
7;Eurasian Coot;110-eurasian_coot;220;[(759.0, 174.0, 983.0, 692.0, 1, 0)]
7;Eurasian Coot;111-eurasian_coot;0;[(789.0, 654.0, 1083.0, 1066.0, 1, 0)]
7;Eurasian Coot;111-eurasian_coot;10;[(839.8, 566.0, 1092.0, 1080.0, 1, 0)]
7;Eurasian Coot;111-eurasian_coot;20;[(843.1, 578.0, 1090.0, 1071.7, 1, 0)]
7;Eurasian Coot;111-eurasian_coot;30;[(844.0, 587.0, 1106.0, 1061.0, 1, 0)]
7;Eurasian Coot;111-eurasian_coot;40;[(838.4, 586.0, 1111.0, 1074.8, 1, 0)]
7;Eurasian Coot;111-eurasian_coot;50;[(825.1, 598.0, 1109.0, 1066.9, 1, 0)]
7;Eurasian Coot;111-eurasian_coot;60;[(832.0, 589.0, 1106.0, 1067.3, 1, 0)]
7;Eurasian Coot;111-eurasian_coot;70;[(834.0, 562.0, 1092.0, 1069.0, 1, 0)]
7;Eurasian Coot;111-eurasian_coot;80;[(831.0, 566.0, 1087.0, 1064.0, 1, 0)]
7;Eurasian Coot;111-eurasian_coot;90;[(830.0, 573.0, 1097.0, 1071.0, 1, 0)]
7;Eurasian Coot;111-eurasian_coot;100;[(828.0, 638.0, 1115.0, 1075.0, 1, 0)]
